5.0000000000000001e-03	5.0000000000000001e-03	-3.6100425760805119e-02
5.0000000000000001e-03	1.4999999999999999e-02	-3.6153601216299375e-02
5.0000000000000001e-03	2.5000000000000001e-02	-3.6260460462471347e-02
5.0000000000000001e-03	3.4999999999999996e-02	-3.6422034343764204e-02
5.0000000000000001e-03	4.4999999999999998e-02	-3.6639905492750716e-02
5.0000000000000001e-03	5.5000000000000000e-02	-3.6916254666103508e-02
5.0000000000000001e-03	6.5000000000000002e-02	-3.7253927292232113e-02
5.0000000000000001e-03	7.5000000000000011e-02	-3.7656524854909466e-02
5.0000000000000001e-03	8.5000000000000006e-02	-3.8128527535701923e-02
5.0000000000000001e-03	9.5000000000000001e-02	-3.8675456672935343e-02
5.0000000000000001e-03	1.0500000000000001e-01	-3.9304087940962566e-02
5.0000000000000001e-03	1.1500000000000000e-01	-4.0022728360578644e-02
5.0000000000000001e-03	1.2500000000000000e-01	-4.0841571567753220e-02
5.0000000000000001e-03	1.3500000000000001e-01	-4.1773144864983264e-02
5.0000000000000001e-03	1.4500000000000002e-01	-4.2832856300154945e-02
5.0000000000000001e-03	1.5500000000000000e-01	-4.4039637237947883e-02
5.0000000000000001e-03	1.6500000000000001e-01	-4.5416651460682841e-02
5.0000000000000001e-03	1.7500000000000002e-01	-4.6992000953832595e-02
5.0000000000000001e-03	1.8500000000000000e-01	-4.8799296529405581e-02
5.0000000000000001e-03	1.9500000000000001e-01	-5.0877875413293347e-02
5.0000000000000001e-03	2.0500000000000002e-01	-5.3272339057611015e-02
5.0000000000000001e-03	2.1500000000000000e-01	-5.6030961135107055e-02
5.0000000000000001e-03	2.2500000000000001e-01	-5.9202396735587207e-02
5.0000000000000001e-03	2.3500000000000001e-01	-6.2830040861665909e-02
5.0000000000000001e-03	2.4500000000000000e-01	-6.6943382059663908e-02
5.0000000000000001e-03	2.5500000000000000e-01	-7.1545829379322454e-02
5.0000000000000001e-03	2.6500000000000001e-01	-7.6598812218332160e-02
5.0000000000000001e-03	2.7500000000000002e-01	-8.2002503084767406e-02
5.0000000000000001e-03	2.8500000000000003e-01	-8.7574299712437853e-02
5.0000000000000001e-03	2.9499999999999998e-01	-9.3027178664724181e-02
5.0000000000000001e-03	3.0499999999999999e-01	-9.7951082229707914e-02
5.0000000000000001e-03	3.1500000000000000e-01	-1.0180143622870065e-01
5.0000000000000001e-03	3.2500000000000001e-01	-1.0389947274917258e-01
5.0000000000000001e-03	3.3500000000000002e-01	-1.0344898212035526e-01
5.0000000000000001e-03	3.4500000000000003e-01	-9.9573211957744087e-02
5.0000000000000001e-03	3.5500000000000004e-01	-9.1373741865928948e-02
5.0000000000000001e-03	3.6499999999999999e-01	-7.8010334587661156e-02
5.0000000000000001e-03	3.7500000000000000e-01	-5.8797255299310305e-02
5.0000000000000001e-03	3.8500000000000001e-01	-3.3307832709004226e-02
5.0000000000000001e-03	3.9500000000000002e-01	-1.4757461105147178e-03
5.0000000000000001e-03	4.0500000000000003e-01	3.6320637262208140e-02
5.0000000000000001e-03	4.1500000000000004e-01	7.9204953749164073e-02
5.0000000000000001e-03	4.2499999999999999e-01	1.2579288487468371e-01
5.0000000000000001e-03	4.3500000000000000e-01	1.7423388864399048e-01
5.0000000000000001e-03	4.4500000000000001e-01	2.2230709863258846e-01
5.0000000000000001e-03	4.5500000000000002e-01	2.6756686092672805e-01
5.0000000000000001e-03	4.6500000000000002e-01	3.0752624651354959e-01
5.0000000000000001e-03	4.7500000000000003e-01	3.3986076223772188e-01
5.0000000000000001e-03	4.8499999999999999e-01	3.6261044507739021e-01
5.0000000000000001e-03	4.9500000000000000e-01	3.7435733679395866e-01
5.0000000000000001e-03	5.0500000000000000e-01	3.7435733679395894e-01
5.0000000000000001e-03	5.1500000000000001e-01	3.6261044507739038e-01
5.0000000000000001e-03	5.2500000000000002e-01	3.3986076223772210e-01
5.0000000000000001e-03	5.3500000000000003e-01	3.0752624651354998e-01
5.0000000000000001e-03	5.4500000000000004e-01	2.6756686092672821e-01
5.0000000000000001e-03	5.5500000000000005e-01	2.2230709863258863e-01
5.0000000000000001e-03	5.6500000000000006e-01	1.7423388864399064e-01
5.0000000000000001e-03	5.7500000000000007e-01	1.2579288487468393e-01
5.0000000000000001e-03	5.8499999999999996e-01	7.9204953749164336e-02
5.0000000000000001e-03	5.9499999999999997e-01	3.6320637262208126e-02
5.0000000000000001e-03	6.0499999999999998e-01	-1.4757461105145793e-03
5.0000000000000001e-03	6.1499999999999999e-01	-3.3307832709004184e-02
5.0000000000000001e-03	6.2500000000000000e-01	-5.8797255299310257e-02
5.0000000000000001e-03	6.3500000000000001e-01	-7.8010334587661143e-02
5.0000000000000001e-03	6.4500000000000002e-01	-9.1373741865928990e-02
5.0000000000000001e-03	6.5500000000000003e-01	-9.9573211957744184e-02
5.0000000000000001e-03	6.6500000000000004e-01	-1.0344898212035515e-01
5.0000000000000001e-03	6.7500000000000004e-01	-1.0389947274917237e-01
5.0000000000000001e-03	6.8500000000000005e-01	-1.0180143622870065e-01
5.0000000000000001e-03	6.9500000000000006e-01	-9.7951082229707997e-02
5.0000000000000001e-03	7.0500000000000007e-01	-9.3027178664724333e-02
5.0000000000000001e-03	7.1499999999999997e-01	-8.7574299712437811e-02
5.0000000000000001e-03	7.2499999999999998e-01	-8.2002503084767545e-02
5.0000000000000001e-03	7.3499999999999999e-01	-7.6598812218332257e-02
5.0000000000000001e-03	7.4500000000000000e-01	-7.1545829379322273e-02
5.0000000000000001e-03	7.5500000000000000e-01	-6.6943382059663950e-02
5.0000000000000001e-03	7.6500000000000001e-01	-6.2830040861665978e-02
5.0000000000000001e-03	7.7500000000000002e-01	-5.9202396735587255e-02
5.0000000000000001e-03	7.8500000000000003e-01	-5.6030961135107013e-02
5.0000000000000001e-03	7.9500000000000004e-01	-5.3272339057611084e-02
5.0000000000000001e-03	8.0500000000000005e-01	-5.0877875413293423e-02
5.0000000000000001e-03	8.1500000000000006e-01	-4.8799296529405574e-02
5.0000000000000001e-03	8.2500000000000007e-01	-4.6992000953832519e-02
5.0000000000000001e-03	8.3500000000000008e-01	-4.5416651460682744e-02
5.0000000000000001e-03	8.4499999999999997e-01	-4.4039637237947987e-02
5.0000000000000001e-03	8.5499999999999998e-01	-4.2832856300154903e-02
5.0000000000000001e-03	8.6499999999999999e-01	-4.1773144864983409e-02
5.0000000000000001e-03	8.7500000000000000e-01	-4.0841571567753178e-02
5.0000000000000001e-03	8.8500000000000001e-01	-4.0022728360578658e-02
5.0000000000000001e-03	8.9500000000000002e-01	-3.9304087940962879e-02
5.0000000000000001e-03	9.0500000000000003e-01	-3.8675456672935253e-02
5.0000000000000001e-03	9.1500000000000004e-01	-3.8128527535701950e-02
5.0000000000000001e-03	9.2500000000000004e-01	-3.7656524854909466e-02
5.0000000000000001e-03	9.3500000000000005e-01	-3.7253927292232009e-02
5.0000000000000001e-03	9.4500000000000006e-01	-3.6916254666103508e-02
5.0000000000000001e-03	9.5500000000000007e-01	-3.6639905492750806e-02
5.0000000000000001e-03	9.6499999999999997e-01	-3.6422034343764037e-02
5.0000000000000001e-03	9.7499999999999998e-01	-3.6260460462471299e-02
5.0000000000000001e-03	9.8499999999999999e-01	-3.6153601216299396e-02
5.0000000000000001e-03	9.9500000000000000e-01	-3.6100425760805029e-02

