5.0000000000000001e-03	5.0000000000000001e-03	-3.5731064801171955e-02
5.0000000000000001e-03	1.4999999999999999e-02	-3.5782826061426576e-02
5.0000000000000001e-03	2.5000000000000001e-02	-3.5886833996932314e-02
5.0000000000000001e-03	3.4999999999999996e-02	-3.6044072641174284e-02
5.0000000000000001e-03	4.4999999999999998e-02	-3.6256051895421471e-02
5.0000000000000001e-03	5.5000000000000000e-02	-3.6524850592077329e-02
5.0000000000000001e-03	6.5000000000000002e-02	-3.6853178232490506e-02
5.0000000000000001e-03	7.5000000000000011e-02	-3.7244459602683910e-02
5.0000000000000001e-03	8.5000000000000006e-02	-3.7702948127044146e-02
5.0000000000000001e-03	9.5000000000000001e-02	-3.8233875814584983e-02
5.0000000000000001e-03	1.0500000000000001e-01	-3.8843649894078000e-02
5.0000000000000001e-03	1.1500000000000000e-01	-3.9540108443364676e-02
5.0000000000000001e-03	1.2500000000000000e-01	-4.0332848857814990e-02
5.0000000000000001e-03	1.3500000000000001e-01	-4.1233642716163345e-02
5.0000000000000001e-03	1.4500000000000002e-01	-4.2256946562603412e-02
5.0000000000000001e-03	1.5500000000000000e-01	-4.3420507467222355e-02
5.0000000000000001e-03	1.6500000000000001e-01	-4.4746041053576088e-02
5.0000000000000001e-03	1.7500000000000002e-01	-4.6259923289871968e-02
5.0000000000000001e-03	1.8500000000000000e-01	-4.7993780893022524e-02
5.0000000000000001e-03	1.9500000000000001e-01	-4.9984785091779164e-02
5.0000000000000001e-03	2.0500000000000002e-01	-5.2275349566965633e-02
5.0000000000000001e-03	2.1500000000000000e-01	-5.4911811836993896e-02
5.0000000000000001e-03	2.2500000000000001e-01	-5.7941554125786339e-02
5.0000000000000001e-03	2.3500000000000001e-01	-6.1407923288879146e-02
5.0000000000000001e-03	2.4500000000000000e-01	-6.5342281732346602e-02
5.0000000000000001e-03	2.5500000000000000e-01	-6.9752615594034173e-02
5.0000000000000001e-03	2.6500000000000001e-01	-7.4608399646632642e-02
5.0000000000000001e-03	2.7500000000000002e-01	-7.9821917557555744e-02
5.0000000000000001e-03	2.8500000000000003e-01	-8.5226980131121663e-02
5.0000000000000001e-03	2.9499999999999998e-01	-9.0556942426900114e-02
5.0000000000000001e-03	3.0499999999999999e-01	-9.5424995023830034e-02
5.0000000000000001e-03	3.1500000000000000e-01	-9.9310720891673032e-02
5.0000000000000001e-03	3.2500000000000001e-01	-1.0155762558577010e-01
5.0000000000000001e-03	3.3500000000000002e-01	-1.0138648679137310e-01
5.0000000000000001e-03	3.4500000000000003e-01	-9.7928669186659920e-02
5.0000000000000001e-03	3.5500000000000004e-01	-9.0281839878155773e-02
5.0000000000000001e-03	3.6499999999999999e-01	-7.7587787143791470e-02
5.0000000000000001e-03	3.7500000000000000e-01	-5.9128497102749721e-02
5.0000000000000001e-03	3.8500000000000001e-01	-3.4432721390763969e-02
5.0000000000000001e-03	3.9500000000000002e-01	-3.3816173629549230e-03
5.0000000000000001e-03	4.0500000000000003e-01	3.3700587529411186e-02
5.0000000000000001e-03	4.1500000000000004e-01	7.5985844972701347e-02
5.0000000000000001e-03	4.2499999999999999e-01	1.2212501286693439e-01
5.0000000000000001e-03	4.3500000000000000e-01	1.7028381104663873e-01
5.0000000000000001e-03	4.4500000000000001e-01	2.1823576811994816e-01
5.0000000000000001e-03	4.5500000000000002e-01	2.6350847725657955e-01
5.0000000000000001e-03	4.6500000000000002e-01	3.0357166401939062e-01
5.0000000000000001e-03	4.7500000000000003e-01	3.3604866309190184e-01
5.0000000000000001e-03	4.8499999999999999e-01	3.5892814092853292e-01
5.0000000000000001e-03	4.9500000000000000e-01	3.7075124165997170e-01
5.0000000000000001e-03	5.0500000000000000e-01	3.7075124165997142e-01
5.0000000000000001e-03	5.1500000000000001e-01	3.5892814092853315e-01
5.0000000000000001e-03	5.2500000000000002e-01	3.3604866309190201e-01
5.0000000000000001e-03	5.3500000000000003e-01	3.0357166401939067e-01
5.0000000000000001e-03	5.4500000000000004e-01	2.6350847725657961e-01
5.0000000000000001e-03	5.5500000000000005e-01	2.1823576811994808e-01
5.0000000000000001e-03	5.6500000000000006e-01	1.7028381104663851e-01
5.0000000000000001e-03	5.7500000000000007e-01	1.2212501286693421e-01
5.0000000000000001e-03	5.8499999999999996e-01	7.5985844972701153e-02
5.0000000000000001e-03	5.9499999999999997e-01	3.3700587529410832e-02
5.0000000000000001e-03	6.0499999999999998e-01	-3.3816173629552374e-03
5.0000000000000001e-03	6.1499999999999999e-01	-3.4432721390764365e-02
5.0000000000000001e-03	6.2500000000000000e-01	-5.9128497102749797e-02
5.0000000000000001e-03	6.3500000000000001e-01	-7.7587787143791567e-02
5.0000000000000001e-03	6.4500000000000002e-01	-9.0281839878155939e-02
5.0000000000000001e-03	6.5500000000000003e-01	-9.7928669186659822e-02
5.0000000000000001e-03	6.6500000000000004e-01	-1.0138648679137321e-01
5.0000000000000001e-03	6.7500000000000004e-01	-1.0155762558576999e-01
5.0000000000000001e-03	6.8500000000000005e-01	-9.9310720891673032e-02
5.0000000000000001e-03	6.9500000000000006e-01	-9.5424995023829964e-02
5.0000000000000001e-03	7.0500000000000007e-01	-9.0556942426900100e-02
5.0000000000000001e-03	7.1499999999999997e-01	-8.5226980131121663e-02
5.0000000000000001e-03	7.2499999999999998e-01	-7.9821917557555605e-02
5.0000000000000001e-03	7.3499999999999999e-01	-7.4608399646632670e-02
5.0000000000000001e-03	7.4500000000000000e-01	-6.9752615594034173e-02
5.0000000000000001e-03	7.5500000000000000e-01	-6.5342281732346491e-02
5.0000000000000001e-03	7.6500000000000001e-01	-6.1407923288879368e-02
5.0000000000000001e-03	7.7500000000000002e-01	-5.7941554125786263e-02
5.0000000000000001e-03	7.8500000000000003e-01	-5.4911811836994187e-02
5.0000000000000001e-03	7.9500000000000004e-01	-5.2275349566965626e-02
5.0000000000000001e-03	8.0500000000000005e-01	-4.9984785091779171e-02
5.0000000000000001e-03	8.1500000000000006e-01	-4.7993780893022545e-02
5.0000000000000001e-03	8.2500000000000007e-01	-4.6259923289871885e-02
5.0000000000000001e-03	8.3500000000000008e-01	-4.4746041053576047e-02
5.0000000000000001e-03	8.4499999999999997e-01	-4.3420507467222078e-02
5.0000000000000001e-03	8.5499999999999998e-01	-4.2256946562603571e-02
5.0000000000000001e-03	8.6499999999999999e-01	-4.1233642716163289e-02
5.0000000000000001e-03	8.7500000000000000e-01	-4.0332848857815143e-02
5.0000000000000001e-03	8.8500000000000001e-01	-3.9540108443364572e-02
5.0000000000000001e-03	8.9500000000000002e-01	-3.8843649894078104e-02
5.0000000000000001e-03	9.0500000000000003e-01	-3.8233875814585087e-02
5.0000000000000001e-03	9.1500000000000004e-01	-3.7702948127044215e-02
5.0000000000000001e-03	9.2500000000000004e-01	-3.7244459602683751e-02
5.0000000000000001e-03	9.3500000000000005e-01	-3.6853178232490486e-02
5.0000000000000001e-03	9.4500000000000006e-01	-3.6524850592077239e-02
5.0000000000000001e-03	9.5500000000000007e-01	-3.6256051895421533e-02
5.0000000000000001e-03	9.6499999999999997e-01	-3.6044072641174291e-02
5.0000000000000001e-03	9.7499999999999998e-01	-3.5886833996932245e-02
5.0000000000000001e-03	9.8499999999999999e-01	-3.5782826061426541e-02
5.0000000000000001e-03	9.9500000000000000e-01	-3.5731064801171955e-02

1.4999999999999999e-02	5.0000000000000001e-03	-3.5753518755190547e-02
1.4999999999999999e-02	1.4999999999999999e-02	-3.5805373976846071e-02
